data,hora,tc9,uc9,pc9,tc10,uc10,pc10,tc11,uc11,pc11,tamb,uamb,pamb
2024-09-03,09:38,24.73,76.61,1013.21,19.8,86.65,1013.05,20.67,75.05,1013.31,18.54,67.77,1012.06
2024-09-03,10:08,28.05,74.33,1012.94,20.42,86.74,1012.85,21.22,74.45,1013.04,19.63,66.91,1011.89
2024-09-03,10:38,27.69,75.94,1012.77,21.2,86.82,1012.58,21.54,74.77,1012.89,20.6,65.3,1011.69
2024-09-03,11:08,28.1,76.22,1012.7,21.59,86.77,1012.57,22,75.05,1012.75,21.51,62.75,1011.65
2024-09-03,11:38,28.1,79.25,1012.57,22.14,86.42,1012.45,22.48,77.08,1012.64,22.42,61.6,1011.5
2024-09-03,12:08,28.7,77.63,1012.29,22.7,86.82,1012.1,22.91,77.79,1012.29,23.5,58.97,1011.2
2024-09-03,12:38,28.84,77.84,1012.39,23.34,86.79,1012.18,23.6,77.39,1012.41,24.4,56.94,1011.37
2024-09-03,13:08,29.5,76.82,1012.45,23.96,86.89,1012.22,24.03,78.41,1012.44,24.48,56.29,1011.41
2024-09-03,13:38,30.62,75.43,1012.31,24.43,86.35,1012.08,24.46,79.82,1012.27,24.66,56.5,1011.23
2024-09-03,14:08,30.83,77.07,1012.18,24.96,86.35,1011.99,24.82,80.36,1012.14,25,55.02,1011.12
2024-09-03,14:38,30.14,74.31,1012.22,25.69,85.99,1012.03,28.16,80.68,1012.17,25.91,54.25,1011.14
2024-09-03,15:08,31.11,73.73,1012.48,26.34,85.85,1012.27,28.57,79.6,1012.44,26.5,55.13,1011.41
2024-09-03,15:38,31.48,73.39,1012.36,26.82,85.51,1012.2,28.07,77.96,1012.44,26.45,53.77,1011.35
2024-09-03,16:08,31.7,74.15,1011.71,27.12,85.22,1011.61,28.23,77.46,1011.78,26.14,52.63,1010.65
2024-09-03,16:38,32.08,73.89,1011.25,27.46,85.24,1011.08,28.08,76.42,1011.31,25.99,55.27,1010.19
2024-09-03,17:08,32.16,73.77,1012.04,27.57,85.19,1011.79,28.11,76.45,1012.06,25.49,54.95,1010.93
2024-09-03,17:38,31.88,73.48,1012.74,27.56,85.05,1012.55,28,75.71,1012.74,24.66,57.24,1011.66
2024-09-03,18:08,31.9,73.82,1013.89,27.41,85.38,1013.72,28.02,75.12,1013.87,23.16,58.47,1012.72
2024-09-03,18:38,32.31,73.1,1014.3,26.84,85.41,1014.17,27.14,72.49,1014.35,22.24,59.99,1013.22
2024-09-03,19:08,31.33,73.57,1014.49,26.24,85.32,1014.29,27,72.63,1014.54,21.76,62.82,1013.33
2024-09-03,19:38,31.12,73.87,1014.9,26,85.72,1014.74,26.63,72.5,1014.97,21.21,64.8,1013.81
2024-09-03,20:08,31.08,73.87,1015.6,25.74,85.41,1015.44,27.21,72.43,1015.66,20.81,66.1,1014.44
2024-09-03,20:38,30.88,75,1016.23,25.28,84.72,1016.08,26.15,72.26,1016.24,20.54,64.57,1015.04
2024-09-03,21:08,30.77,74.38,1016.72,25.05,85.32,1016.64,25.89,71.41,1016.73,20.18,65.17,1015.61
2024-09-03,21:38,30.26,74.82,1017.26,24.45,83.71,1017.11,25.62,71.46,1017.24,19.88,65.8,1016.05
2024-09-03,22:08,29.98,74.65,1017.38,24.02,83.19,1017.25,25.23,71.7,1017.43,19.56,66.73,1016.21
2024-09-03,22:38,31.01,72.39,1017.75,23.75,84.04,1017.62,25.16,71.4,1017.75,19.28,67.91,1016.59
2024-09-03,23:08,30.96,71.75,1017.63,23.88,84.8,1017.47,24.64,72.06,1017.68,19.2,68.11,1016.45
2024-09-03,23:38,30.09,73.27,1017.54,23.65,84.46,1017.39,24.52,70.87,1017.57,19.14,68.66,1016.35
2024-09-04,00:08,29.54,75.03,1017.58,23.66,83.95,1017.38,24.18,71.09,1017.6,19.09,69.14,1016.38
2024-09-04,00:38,29.58,75.43,1017.53,23.53,83.8,1017.28,24.22,69.4,1017.52,19.06,69.1,1016.28
2024-09-04,01:08,29.69,74.09,1017.24,23.5,84.28,1017.11,24.04,70.92,1017.28,18.95,69.14,1016.07
2024-09-04,01:38,29.04,76.39,1017.13,23.3,84.36,1016.87,23.99,71.53,1017.1,18.7,69.67,1015.87
2024-09-04,02:08,29.17,74.44,1017.02,23.28,84.28,1016.8,23.76,71.39,1017,18.58,69.72,1015.85
2024-09-04,02:38,29.32,73.12,1017.03,23.08,83.52,1016.76,23.53,71.58,1016.93,18.43,70.15,1015.83
2024-09-04,03:08,28.3,75.44,1016.91,22.86,83.9,1016.69,23.48,71.26,1016.86,17.92,70.61,1015.66
2024-09-04,03:38,27.81,75.8,1016.83,22.54,83.15,1016.6,23.33,70.98,1016.82,18.22,70.72,1015.6
2024-09-04,04:08,27.65,73.97,1016.97,22.49,84.12,1016.73,23.11,71.62,1016.92,18.3,71.07,1015.75
2024-09-04,04:38,26.77,75.8,1017.1,22.32,84.38,1016.85,22.99,72.58,1017.08,18.38,71.54,1015.87
2024-09-04,05:08,26.34,74.84,1017.38,22.29,84.68,1017.13,22.87,72.94,1017.35,18.43,71.47,1016.15
2024-09-04,05:38,25.85,74.41,1017.55,22,84.64,1017.32,22.7,73.57,1017.52,18.44,71.7,1016.37
2024-09-04,06:08,25.05,75.65,1017.9,21.86,84.54,1017.62,22.57,74.32,1017.79,18.46,71.52,1016.66
2024-09-04,06:38,24.68,74.3,1018.21,21.61,84.67,1017.9,22.39,74.52,1018.05,18.38,71.82,1016.9
2024-09-04,07:08,24.1,73.57,1018.42,21.79,85.21,1018.14,22.25,74.86,1018.28,18.16,71.46,1017.15
2024-09-04,07:38,23.87,73.21,1018.56,21.66,85.42,1018.29,22.04,75.23,1018.45,18.1,71.36,1017.26
2024-09-04,08:08,23.46,73.66,1018.7,21.69,85.61,1018.39,22,75.24,1018.55,18.13,70.59,1017.39
2024-09-04,08:38,22.78,74.91,1018.85,21.67,85.75,1018.54,22.05,75.19,1018.69,18.27,70.67,1017.54
2024-09-04,09:08,22.76,75.06,1018.64,21.67,85.91,1018.27,22.08,75.49,1018.5,18.57,70.06,1017.4
2024-09-04,09:38,23.09,73.99,1018.07,21.77,86.18,1017.84,22.2,75.44,1017.96,18.82,70.12,1016.84
2024-09-04,10:08,22.76,74.89,1017.47,21.83,86.3,1017.14,22.42,75.54,1017.33,20.04,69.77,1016.23
2024-09-04,10:38,24.41,76.12,1017.22,22.24,86.66,1016.93,23.01,76.23,1017.1,20.91,65.73,1015.94
2024-09-04,11:08,28.1,76.62,1016.86,22.83,86.93,1016.65,23.44,77.68,1016.83,21.9,63.79,1015.74
2024-09-04,11:38,29.47,76.1,1016.7,23.33,87.02,1016.5,23.87,78.81,1016.74,22.82,61.78,1015.63
2024-09-04,12:08,29.54,75.08,1016.03,23.84,87.02,1015.9,24.46,79.71,1016.06,23.81,59.81,1015.02
2024-09-04,12:38,29.41,74.73,1015.51,24.41,86.77,1015.33,24.88,79.58,1015.5,24.42,58.65,1014.47
2024-09-04,13:08,30.19,74.55,1014.93,24.95,86.7,1014.75,25.16,80.37,1014.91,24.81,55.42,1013.88
2024-09-04,13:38,30.34,75.45,1014.33,25.45,86.58,1014.06,25.61,81.16,1014.28,25.02,55.68,1013.26
2024-09-04,14:08,30.88,75.01,1013.59,25.91,86.36,1013.36,26.26,81.07,1013.56,25.38,53.47,1012.55
2024-09-04,14:38,31,74.57,1013.03,26.33,86.37,1012.79,26.38,82.31,1012.99,24.14,56.83,1011.92
2024-09-04,15:08,30.91,76.08,1013.02,26.47,86.29,1012.85,26.25,83.1,1013.01,22.7,56.58,1011.92
2024-09-04,15:38,31.05,75.64,1013.37,26.36,86.35,1013.18,26.1,84.25,1013.38,21.51,59.2,1012.28
2024-09-04,16:08,30.17,78.37,1014.39,26.03,86.48,1014.16,25.73,83.65,1014.36,20.9,61.97,1013.24
2024-09-04,16:38,30.59,76.89,1014.97,25.66,86.77,1014.77,25.49,83.58,1014.99,20.66,62.56,1013.79
2024-09-04,17:08,30.65,76.32,1015.46,25.37,86.73,1015.23,25.36,83.33,1015.48,20.35,63.98,1014.32
2024-09-04,17:38,31.03,75.54,1016.03,25.04,86.86,1015.86,25.15,83.34,1016.02,20.15,64.19,1014.93
2024-09-04,18:08,30.16,79.17,1015.79,24.7,87.08,1015.67,25.01,83.15,1015.8,19.99,66.74,1014.71
2024-09-04,18:38,30.11,78.74,1016.47,24.43,87.2,1016.2,24.8,82.66,1016.39,19.75,67.47,1015.29
2024-09-04,19:08,30.15,78.21,1016.6,24.08,87.15,1016.38,24.79,82.32,1016.58,19.72,68.24,1015.43
2024-09-04,19:38,28.76,77.92,1018.09,23.77,87.16,1017.8,24.65,82.31,1018.05,19.27,71.14,1016.88
2024-09-04,20:08,28.81,78.84,1017.1,23.24,86.86,1016.88,24.43,81.85,1017.07,18.49,70.6,1015.91
2024-09-04,20:38,28.22,79.9,1018.79,23.06,86.67,1018.53,24,81.69,1018.77,17.84,71.5,1017.59
2024-09-04,21:08,28.02,79.61,1019.65,22.69,86.71,1019.45,23.76,81.76,1019.68,17.04,70.29,1018.45
2024-09-04,21:38,28.36,79.56,1019.81,21.98,86.64,1019.69,23.25,81.41,1019.83,17.13,70.13,1018.63
2024-09-04,22:08,28.17,79.74,1020.33,22,86.88,1020.17,23.05,81.28,1020.36,17.22,70.48,1019.19
2024-09-04,22:38,28.19,78.47,1019.86,21.79,86.81,1019.72,23.12,81.23,1019.91,16.76,70.22,1018.72
2024-09-04,23:08,27.61,78.95,1019.55,21.43,86.73,1019.28,22.85,80.79,1019.52,16.32,70.79,1018.31
2024-09-04,23:38,27.29,79,1020.43,21.18,86.51,1020.26,22.68,81.12,1020.47,16.16,71.09,1019.2
2024-09-05,00:08,27.71,77.69,1020.29,21,86.58,1020.09,22.25,80.91,1020.32,16.17,71.2,1019.08
2024-09-05,00:38,27.42,77.16,1019.99,20.85,86.63,1019.76,22.15,80.43,1020.01,16.11,71.51,1018.79
2024-09-05,01:08,26.82,77.93,1018.48,20.67,86.57,1018.26,21.85,80.25,1018.48,16.18,72.52,1017.31
2024-09-05,01:38,25.98,78.68,1019.06,20.42,86.64,1018.83,21.87,80.36,1018.98,16.03,72.47,1017.83
2024-09-05,02:08,26.54,75.88,1019.04,20.39,86.68,1018.85,21.82,80.25,1019.08,16.03,72.77,1017.84
2024-09-05,02:38,25.8,76.43,1018.77,20.26,86.74,1018.51,21.86,80.24,1018.75,16.04,72.45,1017.58
2024-09-05,03:08,25.61,76.18,1019.04,19.96,86.59,1018.8,21.51,80.05,1019.02,16.01,72.49,1017.82
2024-09-05,03:38,24.88,75.62,1019.13,19.84,86.5,1018.83,21.46,80.25,1019.15,16.1,73.18,1017.85
2024-09-05,04:08,23.44,77.9,1019,19.63,86.5,1018.74,21.4,79.98,1018.92,16.21,73.08,1017.81
2024-09-05,04:38,22.81,77.28,1019.56,19.69,86.83,1019.26,21.19,80.27,1019.56,16.2,72.88,1018.27
2024-09-05,05:08,22.57,76.04,1019.7,19.46,86.93,1019.36,20.94,80.17,1019.61,16.16,72.92,1018.46
2024-09-05,05:38,22.1,75.16,1020.08,19.42,86.9,1019.71,20.82,80.07,1019.94,16.06,73.08,1018.78
2024-09-05,06:08,21.33,75.05,1020.54,19.16,86.67,1020.2,20.54,80.14,1020.46,15.91,74.56,1019.22
2024-09-05,06:38,20.86,74.52,1020.84,18.93,86.72,1020.52,20.35,79.83,1020.77,15.95,74.17,1019.51
2024-09-05,07:08,20.66,73.85,1021.52,18.92,86.7,1021.17,20.32,80.01,1021.41,16.16,74.43,1020.21
2024-09-05,07:38,19.92,75.38,1021.97,18.84,86.71,1021.62,20.37,79.87,1021.79,16.28,73.85,1020.62
2024-09-05,08:08,20.5,72.74,1022.54,18.81,86.85,1022.15,20.37,79.77,1022.43,16.51,73.66,1021.15
2024-09-05,08:38,21.01,72.68,1022.68,18.87,86.86,1022.34,20.38,79.57,1022.58,16.71,72.39,1021.39
2024-09-05,09:08,24.17,74.06,1022.86,20.93,87.16,1022.65,24.39,79.4,1022.81,17.01,71.82,1021.72
2024-09-05,09:38,28.22,73.71,1023.11,20.67,86.95,1022.97,24.95,78.43,1023.15,17.19,71.65,1022.01
2024-09-05,10:08,29.17,73.39,1023.11,20.78,87.01,1022.91,25.22,78.3,1023.1,17.54,72.27,1022
2024-09-05,10:38,28.6,75.33,1023.23,20.96,87.09,1023.04,24.23,79.36,1023.22,18.01,70.01,1022.11
2024-09-05,11:08,28.82,75.61,1023.11,21.13,87.27,1022.86,23.79,79.37,1023.16,18.43,66.76,1021.95
2024-09-05,11:38,28.71,74.82,1022.95,21.38,87.42,1022.73,23.8,79.34,1022.94,18.86,65.97,1021.84
2024-09-05,12:08,28.11,75.85,1022.71,21.56,87.31,1022.43,23.7,79.52,1022.73,20.17,60.76,1021.57
2024-09-05,12:38,27.9,76,1022.25,22.01,87.34,1022.01,23.74,79.39,1022.23,20.75,57.13,1021.09
2024-09-05,13:08,27.83,76.13,1021.99,22.46,87.48,1021.71,24,80.03,1021.96,21.31,54.5,1020.83
2024-09-05,13:38,28.38,76.14,1021.56,22.98,87.66,1021.32,24.25,80.04,1021.54,21.74,51.04,1020.44
2024-09-05,14:08,28.48,75.44,1021.64,23.37,87.68,1021.37,24.4,80.21,1021.63,22.21,49.78,1020.49
2024-09-05,14:38,28.56,75.13,1021.33,23.76,87.71,1021.11,24.57,80.6,1021.37,22.53,50.67,1020.21
2024-09-05,15:08,28.88,75.96,1021.25,24.11,87.77,1021,24.77,80.98,1021.26,23.34,48.66,1020.14
2024-09-05,15:38,29.13,76.02,1020.96,24.52,87.7,1020.72,25.04,81.03,1021,23.98,45.78,1019.87
2024-09-05,16:08,29.37,77.25,1021.01,24.82,87.55,1020.78,25.32,80.94,1021.03,22.4,44.32,1019.88
2024-09-05,16:38,29.24,78.18,1021.28,24.75,87.28,1021.02,25.35,80.87,1021.3,20.25,47.64,1020.09
2024-09-05,17:08,29.97,76.66,1021.84,24.65,87.36,1021.66,25.24,80.84,1021.91,19.58,50.34,1020.68
2024-09-05,17:38,29.25,78.27,1022.19,24.33,87.39,1021.98,25.05,80.76,1022.21,19.12,53.72,1020.96
2024-09-05,18:08,29.52,76.84,1022.42,23.85,87.25,1022.25,24.82,79.98,1022.42,18.3,55.96,1021.25
2024-09-05,18:38,29.92,78.57,1022.55,23.74,87.31,1022.39,24.55,79.29,1022.63,17.62,58.35,1021.42
2024-09-05,19:08,29.97,77.58,1022.61,23.35,87.37,1022.54,24.12,78.31,1022.74,16.88,60.73,1021.42
2024-09-05,19:38,29.46,77.23,1023.11,22.92,87.21,1022.93,23.89,77.89,1023.15,16.68,62.1,1021.88
2024-09-05,20:08,29.26,76.44,1023.19,22.46,87.08,1022.97,23.52,78.07,1023.28,16.46,63,1021.99
2024-09-05,20:38,28.89,77.02,1023.26,21.8,87.15,1023.04,22.98,76.88,1023.34,16.25,64.13,1022.05
2024-09-05,21:08,28.92,77.4,1023.24,21.69,87.2,1023.1,22.78,76.79,1023.27,15.92,64.35,1021.99
2024-09-05,21:38,28.71,75.98,1023.26,21.48,87.13,1023.04,22.76,77.06,1023.31,15.4,65.06,1022.01
2024-09-05,22:08,28.2,78.33,1023.27,20.84,86.79,1023.07,22.37,76.14,1023.3,15.03,65.43,1022
2024-09-05,22:38,27.83,78.27,1023.05,20.84,86.9,1022.8,22.3,75.88,1023.05,14.84,65.81,1021.77
2024-09-05,23:08,27.6,78.39,1022.62,20.32,86.85,1022.42,22.24,76.02,1022.61,14.48,66.19,1021.38
2024-09-05,23:38,28.2,77.37,1022.44,19.99,86.69,1022.23,21.95,76.3,1022.47,14.39,66.68,1021.16
2024-09-06,00:08,28.35,74.9,1022.06,19.75,86.58,1021.91,21.97,75.89,1022.11,13.74,66.58,1020.85
2024-09-06,00:38,27.25,76.44,1021.81,19.42,86.82,1021.64,21.71,75.31,1021.82,13.39,67.37,1020.63
2024-09-06,01:08,27.2,75.22,1021.37,19.22,86.98,1021.19,21.4,75.23,1021.42,13.21,67.17,1020.09
2024-09-06,01:38,26.26,75.48,1021.25,18.85,86.79,1021.05,20.9,75.58,1021.25,12.88,67.08,1020
2024-09-06,02:08,26.6,73.88,1021.06,18.47,86.86,1020.8,20.76,75.23,1021.08,12.69,67.53,1019.77
2024-09-06,02:38,26.45,73.81,1020.81,18.13,87.03,1020.66,20.46,75.13,1020.84,12.53,67.58,1019.56
2024-09-06,03:08,25.39,74.29,1020.41,17.92,87.15,1020.2,20.04,75,1020.43,12.16,67.53,1019.13
2024-09-06,03:38,25.99,73.06,1020.15,17.38,86.86,1019.93,19.7,74.88,1020.17,11.82,67.68,1018.86
2024-09-06,04:08,25.83,72.47,1020.2,17.03,86.89,1020.06,19.29,74.6,1020.23,11.47,68.25,1018.91
2024-09-06,04:38,23.95,74.32,1020.17,16.68,87.11,1019.95,18.62,74.56,1020.19,11.68,69.37,1018.79
2024-09-06,05:08,22.48,75,1020.27,16.5,87.06,1020.01,18.14,74.96,1020.22,11.54,69.56,1018.86
2024-09-06,05:38,21.08,74.8,1020.21,16.15,87.38,1019.88,17.66,74.63,1020.19,11.23,68.77,1018.81
2024-09-06,06:08,20.44,74.16,1020.49,15.85,87.39,1020.14,17.19,74.74,1020.43,10.75,68.46,1019.1
2024-09-06,06:38,19.43,74.08,1021.01,15.52,87.5,1020.68,16.45,74.14,1020.98,10.63,68.9,1019.64
2024-09-06,07:08,18.16,74.93,1021.1,15.12,87.32,1020.7,16.47,74.88,1020.97,11.22,70.19,1019.61
2024-09-06,07:38,17.41,75.51,1020.88,14.81,87.14,1020.53,16.3,74.83,1020.73,12.25,71.55,1019.4
2024-09-06,08:08,16.91,76.04,1020.99,14.67,86.93,1020.6,16.25,74.92,1020.84,12.91,70.25,1019.49
2024-09-06,08:38,16.47,76.15,1020.95,14.69,86.81,1020.55,16.38,75.43,1020.81,14.02,72.6,1019.46
2024-09-06,09:08,16.56,76.52,1021.26,14.88,86.86,1020.9,16.77,75.44,1021.11,14.88,62.63,1019.8
2024-09-06,09:38,17.28,77.66,1021.18,15.49,87.17,1020.82,17.18,75.47,1021.06,15.77,63.58,1019.74
2024-09-06,10:08,19.38,78.66,1021.08,16.39,87.25,1020.81,17.86,75.45,1021.01,16.65,59.58,1019.76
2024-09-06,10:38,22.54,78.46,1020.96,17.16,87.66,1020.77,18.66,75.45,1020.9,17.34,57.32,1019.71
2024-09-06,11:08,24.72,78.28,1020.51,17.86,87.59,1020.37,19.44,75.24,1020.55,18.56,55.74,1019.34
2024-09-06,11:38,25.99,77.59,1020.17,18.63,87.64,1019.99,20.25,75.34,1020.17,19.32,53.47,1019
2024-09-06,12:08,26.16,78.7,1019.93,19.34,87.7,1019.71,20.93,75.44,1019.94,20.4,51.15,1018.74
2024-09-06,12:38,26.57,79.11,1019.24,20.09,87.68,1019.04,21.61,75.78,1019.32,20.69,51.11,1018.12
2024-09-06,13:08,27.01,79.56,1018.87,20.75,87.66,1018.64,22.08,75.83,1018.83,20.57,52.27,1017.7
2024-09-06,13:38,26.98,79.66,1018.49,21.3,87.34,1018.25,22.56,76.23,1018.47,20.58,55.88,1017.35
2024-09-06,14:08,27.21,79.8,1017.77,21.74,87.24,1017.6,22.95,76.25,1017.78,21.08,55.32,1016.64
2024-09-06,14:38,27.36,79.84,1017.52,22.28,87.33,1017.2,23.2,76.44,1017.51,21.52,56.83,1016.3
2024-09-06,15:08,27.69,79.55,1017,22.62,87.55,1016.71,23.49,76.6,1016.93,21.61,54.63,1015.84
2024-09-06,15:38,27.97,79.93,1016.6,22.95,87.49,1016.37,23.78,77.25,1016.6,22.52,52.65,1015.48
2024-09-06,16:08,28.03,80.14,1016.55,23.39,87.72,1016.28,24.08,78.88,1016.48,23.17,51.87,1015.36
2024-09-06,16:38,28.94,80.13,1016.39,23.76,87.57,1016.11,24.44,79.62,1016.34,23.19,52.1,1015.21
2024-09-06,17:08,29.05,79.9,1016.33,24.07,87.61,1016.04,24.78,77.92,1016.27,21.15,54.8,1015.15
2024-09-06,17:38,28.92,79.91,1016.46,24.11,87.7,1016.17,24.68,78.15,1016.4,20.15,58.73,1015.25
2024-09-06,18:08,28.87,81.09,1016.51,24.03,87.73,1016.26,24.6,77.92,1016.51,19.27,60.92,1015.34
2024-09-06,18:38,29.05,81.15,1016.59,23.83,87.77,1016.32,24.55,77.57,1016.58,18.55,63.19,1015.38
2024-09-06,19:08,28.76,80.86,1016.69,23.58,88.06,1016.44,24.36,77.26,1016.63,18.04,64.53,1015.48
2024-09-06,19:38,28.54,80.48,1016.79,23.25,87.82,1016.49,24.18,76.78,1016.74,17.41,65.39,1015.53
2024-09-06,20:08,28.25,81.07,1016.73,22.92,88.22,1016.46,23.82,76.34,1016.68,17.11,66.38,1015.45
2024-09-06,20:38,28.73,79.46,1016.81,22.61,88.44,1016.58,23.29,75.94,1016.81,16.7,66.83,1015.59
2024-09-06,21:08,28.75,79.23,1016.66,22.3,88.51,1016.4,23.07,75.32,1016.63,16.37,67.97,1015.46
2024-09-06,21:38,28.91,78.62,1016.56,21.84,88.4,1016.32,22.88,75.1,1016.51,16.1,68.41,1015.33
2024-09-06,22:08,28.57,78.92,1016.35,21.75,88.6,1016.12,22.38,74.57,1016.35,15.99,68.71,1015.15
2024-09-06,22:38,27.67,80,1016.06,21.44,88.65,1015.79,22.28,74.54,1016.02,15.93,68.49,1014.8
2024-09-06,23:08,27.25,79.79,1015.78,21.1,88.65,1015.56,22.13,74.29,1015.77,15.24,68.73,1014.53
2024-09-06,23:38,26.91,79.16,1015.5,20.69,88.61,1015.28,21.98,74.26,1015.43,14.88,68.46,1014.22
2024-09-07,00:08,26.42,79.37,1015.23,20.33,88.65,1015.04,21.76,74.04,1015.24,14.61,68.16,1013.95
2024-09-07,00:38,25.92,79.35,1015.06,19.89,88.51,1014.79,21.48,73.9,1014.98,14.43,69.48,1013.8
2024-09-07,01:08,25.62,79.51,1014.75,19.58,88.78,1014.55,21.36,74.1,1014.75,14.17,69.2,1013.48
2024-09-07,01:38,24.9,80.18,1014.34,19.33,88.54,1014.19,20.87,73.87,1014.33,13.92,69.21,1013.13
2024-09-07,02:08,24.11,79.55,1014.31,19,88.55,1014.05,20.61,74.11,1014.21,13.67,69.66,1012.95
2024-09-07,02:38,23.52,80.17,1014.07,18.65,88.46,1013.84,20.48,73.97,1014.04,13.44,69.82,1012.78
2024-09-07,03:08,22.71,79.95,1013.88,18.48,88.74,1013.56,20.12,73.73,1013.82,13.33,69.78,1012.53
2024-09-07,03:38,21.69,80.03,1013.76,18.19,88.64,1013.46,20.14,73.55,1013.65,13.28,70.38,1012.39
2024-09-07,04:08,20.77,79.62,1013.95,18.11,88.64,1013.66,19.65,73.43,1013.79,13.14,70.41,1012.6
2024-09-07,04:38,19.92,79.58,1013.92,17.96,88.67,1013.55,19.17,73.57,1013.76,13.22,70.36,1012.52
2024-09-07,05:08,19.13,79.29,1013.96,17.69,88.33,1013.6,18.81,73.38,1013.79,13.07,70.53,1012.55
2024-09-07,05:38,18.33,79.38,1013.84,17.41,88.41,1013.48,18.28,73.96,1013.69,12.97,71.25,1012.41
2024-09-07,06:08,17.7,79.62,1015.27,17.21,88.33,1014.88,18.01,74.23,1015.06,13.02,71.35,1013.78
2024-09-07,06:38,17.15,79.53,1014.04,16.96,88.27,1013.66,17.93,74.43,1013.88,13.41,72.75,1012.59
2024-09-07,07:08,16.72,79.74,1014.91,16.84,88.22,1014.47,17.58,74.69,1014.72,13.74,74.51,1013.45
2024-09-07,07:38,16.45,79.77,1014.65,16.77,88.21,1014.16,17.52,75.2,1014.42,14.44,73.63,1013.12
2024-09-07,08:08,16.31,79.8,1014.69,16.73,88.18,1014.28,17.57,75.48,1014.46,15.33,73.74,1013.23
2024-09-07,08:38,16.37,79.8,1014.92,16.98,88.12,1014.44,17.66,75.76,1014.65,15.98,75.65,1013.45
2024-09-07,09:08,16.51,79.9,1015.71,17.31,88.18,1015.2,17.79,75.94,1015.46,16.08,75.67,1014.16
2024-09-07,09:38,16.63,79.93,1016.33,17.63,88.19,1015.81,18.08,76.19,1016.05,16.08,76.02,1014.8
2024-09-07,10:08,16.73,80.01,1015.36,17.88,88.16,1014.88,18.34,76.28,1015.09,16.16,79.34,1013.89
2024-09-07,10:38,16.88,80.12,1015.14,18.07,88.06,1014.76,18.67,76.41,1014.97,16.53,78.37,1013.77
2024-09-07,11:08,17.15,80.23,1015.02,18.27,88,1014.6,19.02,76.46,1014.85,17.71,79.24,1013.72
2024-09-07,11:38,17.63,80.44,1015,18.69,88,1014.63,19.48,76.49,1014.82,18.52,78.28,1013.63
2024-09-07,12:08,18.14,80.53,1014.59,19.24,88.05,1014.25,20.13,76.22,1014.38,19.29,77.26,1013.26
2024-09-07,12:38,18.79,80.62,1013.86,19.95,88,1013.46,20.96,76.14,1013.67,20.5,75.84,1012.52
2024-09-07,13:08,20.49,80.69,1013.24,20.93,88.3,1012.92,21.72,77.42,1013.15,21.48,71.27,1012.04
2024-09-07,13:38,25.16,80.84,1012.48,21.76,88.44,1012.31,22.48,78.59,1012.47,22.84,71.31,1011.39
2024-09-07,14:08,28.23,80.16,1012.1,22.6,88.36,1011.9,23.29,79.18,1012.13,23.85,69.48,1011.13
2024-09-07,14:38,28.86,80.22,1011.7,23.41,88.27,1011.45,23.86,80.79,1011.73,24.55,67.94,1010.7
2024-09-07,15:08,28.97,81.32,1011.64,24.16,88.2,1011.39,24.57,81.58,1011.63,24.67,66.3,1010.67
2024-09-07,15:38,28.81,81.66,1011.62,24.86,88.3,1011.41,25.09,82.67,1011.64,24.74,64.2,1010.63
2024-09-07,16:08,29.21,81.92,1011.77,25.37,88.27,1011.51,25.48,83.37,1011.68,24.4,69.18,1010.73
2024-09-07,16:38,29.49,81.71,1011.83,25.81,88.31,1011.59,25.85,83.3,1011.76,23.94,69.58,1010.8
2024-09-07,17:08,29.65,81.71,1012.13,26.06,88.23,1011.86,25.91,84.02,1012.07,23.6,69.59,1011.07
2024-09-07,17:38,29.4,82.38,1012.51,26.25,88.17,1012.27,26.07,84.21,1012.48,23.05,70.22,1011.43
2024-09-07,18:08,29.3,82.56,1013.02,26.34,88.25,1012.8,26.03,84.45,1013.02,22.19,72.56,1012.01
2024-09-07,18:38,29.08,83.54,1013.63,26.35,88.4,1013.33,26.04,84.53,1013.61,21.53,73.12,1012.55
2024-09-07,19:08,29.03,83.44,1013.94,26.28,88.53,1013.7,25.74,84.75,1013.97,20.93,73.55,1012.9
2024-09-07,19:38,29.23,83.44,1014.21,25.85,88.53,1014,25.64,84.69,1014.26,20.45,74.04,1013.15
2024-09-07,20:08,29.61,82.33,1014.29,25.28,88.38,1014.07,25.47,84.52,1014.32,20.17,74.37,1013.24
2024-09-07,20:38,29.3,82.58,1014.43,25.03,88.44,1014.26,25.28,84.2,1014.58,19.85,75.34,1013.4
2024-09-07,21:08,29.08,82.59,1014.56,24.9,88.44,1014.34,25.08,83.9,1014.58,19.59,74.99,1013.46
2024-09-07,21:38,29.22,82.69,1014.88,24.36,88.44,1014.7,24.78,83.7,1014.92,19.35,75.48,1013.82
2024-09-07,22:08,29.01,82.94,1015.2,24.13,88.05,1015,24.42,83.39,1015.19,19.02,75.04,1014.06
2024-09-07,22:38,29.08,82.12,1015.26,23.37,88.07,1015.12,24,83.2,1015.35,18.64,74.74,1014.21
2024-09-07,23:08,29.41,80.22,1015.32,23.54,88.11,1015.2,23.7,82.92,1015.36,18.33,74.93,1014.22
2024-09-07,23:38,29.04,80.61,1015.2,23.34,88.42,1015.01,23.48,82.56,1015.26,18.05,74.68,1014.1
2024-09-08,00:08,28.41,80.65,1015.59,23.19,88.56,1015.34,23.21,82.26,1015.64,17.91,75.88,1014.46
